651.800000  -11.039260  3.02404433e-03
651.800000  -11.073385  1.45439348e-03
651.800000  -11.097193  2.55233046e-03
651.800000  -11.097321  9.26596845e-04
651.800000  -11.122315  8.53000393e-04
651.800000  -11.664539  3.90970647e-04
651.800000  -11.684230  3.70306220e-04
651.800000  -11.727582  4.61012768e-04
651.800000  -11.727582  5.12032646e-04
651.800000  -11.802145  3.44004403e-04
651.800000  -11.802145  5.58983893e-04
651.800000  -11.898226  5.51212519e-04
651.800000  -11.902690  2.83042814e-04
651.800000  -11.902690  4.15560353e-04
651.800000  -14.319990  1.50177354e-04
651.800000  -14.331714  1.09591506e-04
651.800000  -14.331714  8.48179625e-05
651.800000  -14.443507  1.22393475e-04
651.800000  -14.443507  1.33658952e-04
651.800000  -17.296868  8.14825312e-05
